Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
2384,AMER-2023-117534,3-26-2023,20230326,Jennifer Bailey,United States,Philadelphia,AMER,NAMER,Cisco Systems,1019,Tech,SMB,ChatBot Plugin,6WJDCR9Q8Z,16.02,9,0,4.4856
2385,AMER-2023-117534,3-26-2023,20230326,Jennifer Bailey,United States,Philadelphia,AMER,NAMER,Cisco Systems,1019,Tech,SMB,ContactMatcher,UE3XB35VWS,185.92,4,0.2,62.748
2386,AMER-2023-117534,3-26-2023,20230326,Jennifer Bailey,United States,Philadelphia,AMER,NAMER,Cisco Systems,1019,Tech,SMB,Site Analytics,NE8S0J8H8C,211.168,4,0.2,15.8376
2387,AMER-2023-117534,3-26-2023,20230326,Jennifer Bailey,United States,Philadelphia,AMER,NAMER,Cisco Systems,1019,Tech,SMB,Alchemy,TZIXINN5WI,479.984,2,0.2,59.998
2388,AMER-2021-145065,12-12-2021,20211212,Paul Harris,United States,Seattle,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Storage,PXGCFUMGW5,7.86,2,0,3.6156
2389,AMER-2021-145065,12-12-2021,20211212,Paul Harris,United States,Seattle,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,92NRR9KNS1,24.448,2,0.2,8.8624
2390,EMEA-2021-127040,12-06-2021,20211206,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,Support,VS2YJMN6SU,6.48,1,0,3.1104
2391,EMEA-2021-127040,12-06-2021,20211206,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,Support,61Z7G73Q5Q,41.86,7,0,20.5114
2392,EMEA-2021-127040,12-06-2021,20211206,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,Data Smasher,4Q96UZ7BQ1,1619.91,9,0,97.1946
2393,EMEA-2021-127040,12-06-2021,20211206,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,SaaS Connector Pack,QYWP7JDDUN,113.92,4,0,42.1504
2394,APJ-2022-128111,3-18-2022,20220318,Jacob Vaughan,South Korea,Seoul,APJ,APAC,BNP Paribas,1065,Finance,SMB,ChatBot Plugin,IJLSQ9N82H,39.68,2,0,10.3168
2395,EMEA-2021-137897,11-14-2021,20211114,Christian Lyman,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,Data Smasher,OIRR27CM0I,37.6,2,0,2.256
2396,EMEA-2021-137897,11-14-2021,20211114,Christian Lyman,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,Data Smasher,C87I74NS0M,59.9,2,0,23.96
2397,EMEA-2021-137897,11-14-2021,20211114,Christian Lyman,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,Support,OZL6VQ2QAS,37,5,0,16.65
2398,AMER-2023-169264,8-15-2023,20230815,Cameron King,United States,Los Angeles,AMER,NAMER,HSBC Holdings,1070,Finance,SMB,FinanceHub,95U7Y2HMZI,5.76,2,0,2.8224
2399,AMER-2023-169264,8-15-2023,20230815,Cameron King,United States,Los Angeles,AMER,NAMER,HSBC Holdings,1070,Finance,SMB,ChatBot Plugin,0S023Z1V01,16.68,6,0,4.3368
2400,AMER-2023-147361,09-10-2023,20230910,Charles Hart,Colombia,Bogotá,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,Marketing Suite - Gold,EBNYHAJLT4,628.81,7,0,12.5762
2401,AMER-2023-147361,09-10-2023,20230910,Charles Hart,Colombia,Bogotá,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,Marketing Suite - Gold,71CCNUBDD3,56.45,5,0,14.677
2402,EMEA-2023-145877,04-02-2023,20230402,Victoria Ellison,Poland,Warsaw,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,1PJCY5V2CJ,94.2,6,0,23.55
2403,EMEA-2023-145877,04-02-2023,20230402,Victoria Ellison,Poland,Warsaw,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,SaaS Connector Pack - Gold,YZ8L5J0BNU,28.4,5,0,13.348
2404,APJ-2022-110170,9-28-2022,20220928,Paul Martin,Japan,Kanagawa,APJ,JAPN,BNP Paribas,1065,Finance,Strategic,Marketing Suite,W6XY4SSX27,956.6648,7,0.32,-225.0976
2405,AMER-2023-108574,10-08-2023,20231008,Joseph Tucker,United States,New York City,AMER,NAMER,General Electric,1040,Finance,SMB,Data Smasher,JCDU84KUDZ,1115.91,9,0,200.8638
2406,AMER-2023-108574,10-08-2023,20231008,Joseph Tucker,United States,New York City,AMER,NAMER,General Electric,1040,Finance,SMB,Site Analytics,9AY5QTDE5B,128.744,7,0.2,-28.9674
2407,AMER-2023-108574,10-08-2023,20231008,Joseph Tucker,United States,New York City,AMER,NAMER,General Electric,1040,Finance,SMB,Site Analytics,2RILU9XS6J,79.92,10,0.2,26.973
2408,AMER-2023-144589,1-21-2023,20230121,Ava Oliver,United States,Los Angeles,AMER,NAMER,Sysco,1084,Consumer Products,SMB,ChatBot Plugin,KCCVBW2ES6,24.2,5,0,7.986
2409,AMER-2023-144589,1-21-2023,20230121,Ava Oliver,United States,Los Angeles,AMER,NAMER,Sysco,1084,Consumer Products,SMB,Site Analytics,D3XKREBHC9,359.976,3,0.2,130.4913
2410,AMER-2023-155985,3-24-2023,20230324,Neil Smith,United States,Los Angeles,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Enterprise,SaaS Connector Pack,E87GIS4EN3,211.84,8,0,76.2624
2411,EMEA-2020-162684,08-01-2020,20200801,Maria Edmunds,France,Paris,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,Enterprise,Storage,7UT02TJTTY,5.68,2,0.2,1.917
2412,AMER-2021-142041,06-07-2021,20210607,Sophie Poole,United States,New York City,AMER,NAMER,Pfizer,1074,Healthcare,Strategic,ContactMatcher,NUN6FRQO6X,7.52,5,0.2,2.632
2413,AMER-2020-151295,11-12-2020,20201112,Jonathan Ball,United States,New York City,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Support,3P30GCKAQR,11.96,2,0,5.8604
2414,AMER-2020-151295,11-12-2020,20201112,Jonathan Ball,United States,New York City,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,ContactMatcher,WK85AMST2Y,629.064,3,0.2,31.4532
2415,EMEA-2022-156300,12-30-2022,20221230,Owen Ferguson,Italy,Milan,EMEA,EU,Nissan Motor,1098,Transportation,SMB,FinanceHub,WCUIMC5GO9,754.45,5,0,60.356
2416,APJ-2021-146087,07-06-2021,20210706,Tracey Dickens,South Korea,Incheon,APJ,APAC,Mitsubishi,1050,Manufacturing,Enterprise,Marketing Suite,EWIYYPYTEQ,301.96,2,0,60.392
2417,APJ-2023-168655,10-13-2023,20231013,Jasmine McDonald,New Zealand,Auckland,APJ,ANZ,Philip Morris International,1075,Consumer Products,Strategic,Data Smasher,S4U1VBXAY8,595,5,0,95.2
2418,APJ-2023-168655,10-13-2023,20231013,Jasmine McDonald,New Zealand,Auckland,APJ,ANZ,Philip Morris International,1075,Consumer Products,Strategic,ContactMatcher,XM9O5SSHZ9,79.872,3,0.2,29.952
2419,EMEA-2022-107202,5-22-2022,20220522,Karen Mathis,Israel,Jerusalem,EMEA,EU-EAST,Pemex,1058,Energy,Strategic,Big Ol Database,WV9B1NZ7XH,2396.4,10,0.2,179.73
2420,AMER-2023-159597,11-10-2023,20231110,Brandon Vaughan,United States,Austin,AMER,NAMER,Walt Disney,1097,Communications,Strategic,Marketing Suite - Gold,2U1TN6962Q,63.56,2,0,3.178
2421,AMER-2023-159597,11-10-2023,20231110,Brandon Vaughan,United States,Austin,AMER,NAMER,Walt Disney,1097,Communications,Strategic,Data Smasher,P3LNAWU7NU,99.99,1,0,43.9956
2422,APJ-2022-155551,4-19-2022,20220419,Cameron Oliver,Australia,Hobart,APJ,ANZ,UnitedHealth Group,1092,Healthcare,Enterprise,Marketing Suite - Gold,GJ9WHZCPQM,230.376,3,0.2,-48.9549
2423,APJ-2022-155551,4-19-2022,20220419,Cameron Oliver,Australia,Hobart,APJ,ANZ,UnitedHealth Group,1092,Healthcare,Enterprise,Support,X2KNL2RORD,9.664,2,0.2,3.2616
2424,AMER-2023-147669,12-26-2023,20231226,Tracey Skinner,Mexico,Puerto Vallarta,AMER,LATAM,Comcast,1022,Communications,SMB,Data Smasher,NLGQOF3RX7,158.928,7,0.2,41.7186
2425,AMER-2023-147669,12-26-2023,20231226,Tracey Skinner,Mexico,Puerto Vallarta,AMER,LATAM,Comcast,1022,Communications,SMB,ContactMatcher,PVZSIMDHNS,13.023,1,0.7,-10.4184
2426,AMER-2023-147669,12-26-2023,20231226,Tracey Skinner,Mexico,Puerto Vallarta,AMER,LATAM,Comcast,1022,Communications,SMB,ContactMatcher,RSR76NIHQO,273.06,2,0.4,-104.673
2427,AMER-2023-147669,12-26-2023,20231226,Tracey Skinner,Mexico,Tijuana,AMER,LATAM,Comcast,1022,Communications,SMB,Storage,QEN1TEXIZH,39.312,13,0.2,12.7764
2428,APJ-2022-169922,06-12-2022,20220612,Jonathan Clark,Japan,Hyogo,APJ,JAPN,Allstate,1003,Finance,Strategic,ContactMatcher,8ZBGP7V9OR,1.344,4,0.8,-2.1504
2429,APJ-2022-169922,06-12-2022,20220612,Jonathan Clark,Japan,Hyogo,APJ,JAPN,Allstate,1003,Finance,Strategic,ContactMatcher,W07H6BETPP,8.272,4,0.8,-13.6488
2430,APJ-2022-169922,06-12-2022,20220612,Jonathan Clark,Japan,Hyogo,APJ,JAPN,Allstate,1003,Finance,Strategic,SaaS Connector Pack,TKODOO4ZZB,12.544,7,0.6,-9.0944
2431,AMER-2023-100748,5-14-2023,20230514,Gordon Greene,United States,Los Angeles,AMER,NAMER,Lowes,1060,Retail,Enterprise,FinanceHub,0VNO6MK76B,58.48,8,0,27.4856
2432,AMER-2023-129805,12-29-2023,20231229,Paul Martin,Canada,Toronto,AMER,NAMER,BNP Paribas,1065,Finance,Strategic,SaaS Connector Pack,81P4F05UO2,7.4,2,0,3.034
2433,EMEA-2020-148586,3-25-2020,20200325,Evan Jackson,United Kingdom,London,EMEA,UKIR,Allianz,1080,Finance,SMB,FinanceHub,6SVS7S7OX8,366.786,7,0.1,65.2064
2434,APJ-2023-112613,5-29-2023,20230529,Bella Mackenzie,Japan,Tokyo,APJ,JAPN,Allianz,1080,Finance,SMB,Site Analytics,8XO0FVN9V4,54.368,4,0.2,4.0776
2435,EMEA-2021-154746,11-14-2021,20211114,Christian Lyman,Spain,Madrid,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,SaaS Connector Pack - Gold,5N6IT412AM,33.96,2,0,16.98
2436,EMEA-2021-154746,11-14-2021,20211114,Christian Lyman,Spain,Madrid,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,OneView,A8SF29S7AH,826.11,3,0,322.1829
2437,APJ-2023-140053,07-04-2023,20230704,Ian Ross,New Zealand,Auckland,APJ,ANZ,Procter & Gamble,1077,Consumer Products,SMB,SaaS Connector Pack,SXBGQGFP6U,545.85,9,0,114.6285
2438,EMEA-2020-164210,11-18-2020,20201118,Kevin Brown,Russia,Moscow,EMEA,EU-EAST,Siemens,1043,Manufacturing,SMB,ContactMatcher,10V574OMSY,145.98,2,0.5,-99.2664
2439,EMEA-2020-164210,11-18-2020,20201118,Kevin Brown,Russia,Moscow,EMEA,EU-EAST,Siemens,1043,Manufacturing,SMB,Support,ASLVLPG93Y,35.808,4,0.2,12.5328
2440,EMEA-2023-139948,7-18-2023,20230718,Gordon Burgess,Germany,Cologne,EMEA,EU-WEST,Pemex,1058,Energy,SMB,SaaS Connector Pack,6H4UEZV2W8,7.904,2,0.2,2.1736
2441,AMER-2022-146934,5-23-2022,20220523,Brian Peters,Argentina,Rosario,AMER,LATAM,China National Petroleum,1023,Energy,SMB,Site Analytics,EM73HCX9Y3,345,5,0,86.25
2442,AMER-2022-146934,5-23-2022,20220523,Brian Peters,Argentina,Rosario,AMER,LATAM,China National Petroleum,1023,Energy,SMB,ContactMatcher,JHSZL2UF9X,174.286,2,0.3,-19.9184
2443,AMER-2022-146934,5-23-2022,20220523,Brian Peters,Argentina,Rosario,AMER,LATAM,China National Petroleum,1023,Energy,SMB,OneView,JSW4I0I99P,662.84,4,0,172.3384
2444,AMER-2022-146934,5-23-2022,20220523,Brian Peters,Argentina,Rosario,AMER,LATAM,China National Petroleum,1023,Energy,SMB,Data Smasher,QMVUW8MYFO,95.1,5,0,30.432
2445,AMER-2022-146934,5-23-2022,20220523,Brian Peters,Argentina,Rosario,AMER,LATAM,China National Petroleum,1023,Energy,SMB,SaaS Connector Pack - Gold,X23RZGUES6,26.88,6,0,12.9024
2446,AMER-2022-146934,5-23-2022,20220523,Brian Peters,Argentina,Rosario,AMER,LATAM,China National Petroleum,1023,Energy,SMB,Site Analytics,LDXR17Q72Y,257.98,2,0,74.8142
2447,AMER-2021-100573,9-25-2021,20210925,Joanne Blake,United States,New York City,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,SaaS Connector Pack - Gold,9CMPU6J7O9,17.48,2,0,8.2156
2448,EMEA-2022-119165,11-01-2022,20221101,Zoe Ferguson,France,Paris,EMEA,EU-WEST,Cigna,1038,Healthcare,SMB,FinanceHub,136Q306JH5,492.835,5,0.3,-14.081
2449,AMER-2021-128027,9-14-2021,20210914,Eric Forsyth,Colombia,Medellín,AMER,LATAM,Lukoil,1044,Energy,SMB,Marketing Suite - Gold,Q8DPONVUKC,269.49,3,0,5.3898
2450,AMER-2022-140207,11-06-2022,20221106,Bernadette Nolan,United States,Chicago,AMER,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,ZVKIWBA0BX,29.12,5,0.2,9.828
2451,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,FinanceHub,LALSYHZXXT,18.75,5,0,9
2452,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,Site Analytics,SERX4O04RR,119.7,6,0,31.122
2453,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,ContactMatcher,QBLLJQD2VJ,9.144,3,0.2,3.0861
2454,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,Data Smasher,R3CEUPVXBZ,57.06,3,0,18.2592
2455,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,Data Smasher,TMQ8VVRE0F,71.6,8,0,13.604
2456,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,Marketing Suite - Gold,I3BUU4X0KJ,107.44,8,0,27.9344
2457,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,FinanceHub,F4PRA7D0ZV,7.31,1,0,3.4357
2458,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,ChatBot Plugin,NRXZWOVEZJ,59.1,6,0,22.458
2459,EMEA-2023-140949,3-18-2023,20230318,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,Marketing Suite - Gold,PV8M2T08DR,46.53,3,0,12.0978
2460,AMER-2023-138548,8-16-2023,20230816,Alison Howard,Argentina,Rosario,AMER,LATAM,Kroger,1057,Retail,SMB,OneView,WGLRLL1DKG,97.84,2,0,25.4384
2461,AMER-2021-142419,07-11-2021,20210711,Benjamin Hughes,Canada,Toronto,AMER,NAMER,Apple,1008,Tech,SMB,Support,6WSO4F7K6L,29.97,3,0,13.4865
2462,AMER-2021-142419,07-11-2021,20210711,Benjamin Hughes,Canada,Toronto,AMER,NAMER,Apple,1008,Tech,SMB,ContactMatcher,W7RND2XGJC,98.352,3,0.2,34.4232
2463,EMEA-2023-148691,12-04-2023,20231204,Nicola Butler,United Kingdom,London,EMEA,UKIR,Target,1085,Retail,SMB,ContactMatcher,UWQTCQY8LX,83.92,5,0.2,29.372
2464,EMEA-2023-148691,12-04-2023,20231204,Nicola Butler,United Kingdom,London,EMEA,UKIR,Target,1085,Retail,SMB,ContactMatcher,VTWAQI8NIK,14.624,2,0.2,5.1184
2465,EMEA-2023-148691,12-04-2023,20231204,Nicola Butler,United Kingdom,London,EMEA,UKIR,Target,1085,Retail,SMB,Site Analytics,R89GHV0VC2,136.99,1,0,36.9873
2466,EMEA-2023-148691,12-04-2023,20231204,Nicola Butler,United Kingdom,London,EMEA,UKIR,Target,1085,Retail,SMB,FinanceHub,8MJEG4MQU1,3.15,1,0,1.512
2467,EMEA-2023-128755,05-05-2023,20230505,Ryan Oliver,Spain,Granada,EMEA,EU-WEST,CVS Health,1026,Retail,SMB,Support,R3BCF4YD9X,9.11,1,0,4.0995
2468,EMEA-2023-128755,05-05-2023,20230505,Ryan Oliver,Spain,Granada,EMEA,EU-WEST,CVS Health,1026,Retail,SMB,Marketing Suite - Gold,48C2UQUVWQ,571.44,4,0,165.7176
2469,EMEA-2023-128755,05-05-2023,20230505,Ryan Oliver,Spain,Granada,EMEA,EU-WEST,CVS Health,1026,Retail,SMB,Support,UWM4STNG29,32.4,5,0,15.552
2470,EMEA-2023-128755,05-05-2023,20230505,Ryan Oliver,Spain,Granada,EMEA,EU-WEST,CVS Health,1026,Retail,SMB,Marketing Suite - Gold,GMLJOL1SFY,16.91,1,0,4.5657
2471,EMEA-2022-135923,1-22-2022,20220122,Felicity Peake,Sweden,Gothenburg,EMEA,NOR,Procter & Gamble,1077,Consumer Products,SMB,SaaS Connector Pack,VAR6V4BA69,14.272,8,0.2,4.2816
2472,EMEA-2022-135923,1-22-2022,20220122,Felicity Peake,Sweden,Gothenburg,EMEA,NOR,Procter & Gamble,1077,Consumer Products,SMB,Marketing Suite,7HA4SNQX3G,451.136,4,0.2,-67.6704
2473,EMEA-2022-135923,1-22-2022,20220122,Felicity Peake,Sweden,Gothenburg,EMEA,NOR,Procter & Gamble,1077,Consumer Products,SMB,OneView,EO33AN8U04,64.864,4,0.2,6.4864
2474,AMER-2022-114972,11-04-2022,20221104,Adam Manning,United States,New York City,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,OAFIQ53T55,217.584,2,0.2,-29.9178
2475,AMER-2022-114972,11-04-2022,20221104,Adam Manning,United States,New York City,AMER,NAMER,Amazon,1004,Tech,SMB,Data Smasher,G4UZEQTJGJ,82.95,5,0,29.0325
2476,AMER-2022-114972,11-04-2022,20221104,Adam Manning,United States,New York City,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,TM0QRBNKZV,87.71,7,0,41.2237
2477,AMER-2022-114972,11-04-2022,20221104,Adam Manning,United States,New York City,AMER,NAMER,Amazon,1004,Tech,SMB,OneView,V6OTNDHD9R,1101.48,4,0,429.5772
2478,AMER-2023-102750,09-05-2023,20230905,Alan Gill,United States,New York City,AMER,NAMER,Panasonic,1091,Tech,Strategic,ContactMatcher,608ZS2XH2M,1322.352,3,0.2,-99.1764
2479,EMEA-2020-145212,9-13-2020,20200913,Joshua Glover,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,ChatBot Plugin,AIQ2V8Y1DQ,5.46,3,0,1.4742
2480,APJ-2023-141992,6-20-2023,20230620,Ian McGrath,Japan,Aichi,APJ,JAPN,Apple,1008,Tech,SMB,Support,9F3CJ6N1JO,11.184,1,0.2,0.8388
2481,APJ-2023-141992,6-20-2023,20230620,Ian McGrath,Japan,Aichi,APJ,JAPN,Apple,1008,Tech,SMB,Marketing Suite - Gold,HTLG7RDQCL,153.584,2,0.2,-32.6366
2482,AMER-2023-147956,12-25-2023,20231225,Joanne Robertson,Canada,Toronto,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Marketing Suite - Gold,HYXMP7QKDR,1003.62,6,0,0
2483,AMER-2023-126067,8-29-2023,20230829,Carl Ince,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,Enterprise,Site Analytics,N490CC070V,35.168,4,0.2,11.4296
2484,AMER-2023-126067,8-29-2023,20230829,Carl Ince,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,Enterprise,ContactMatcher,AH4Y4XBXNK,1137.75,5,0,250.305
2485,AMER-2023-126067,8-29-2023,20230829,Carl Ince,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,Enterprise,ContactMatcher,1WJJ52HAQV,99.68,5,0.2,32.396
2486,AMER-2023-126067,8-29-2023,20230829,Carl Ince,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,Enterprise,ChatBot Plugin,7QCW8ACWUY,5.56,2,0,1.4456
2487,APJ-2021-104514,01-02-2021,20210102,Felicity King,Philippines,Manila,APJ,APAC,CVS Health,1026,Retail,Strategic,Marketing Suite - Gold,MCR46IX2YM,85.52,2,0,22.2352
2488,APJ-2021-104514,01-02-2021,20210102,Felicity King,Philippines,Manila,APJ,APAC,CVS Health,1026,Retail,Strategic,ChatBot Plugin,0WMK1WPBFI,9.84,3,0,2.6568
2489,APJ-2021-104514,01-02-2021,20210102,Felicity King,Philippines,Manila,APJ,APAC,CVS Health,1026,Retail,Strategic,Support,N6W9E06HSR,20.04,3,0,9.6192
2490,EMEA-2021-141040,10-09-2021,20211009,Warren Abraham,United Kingdom,London,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Site Analytics,9H9HXJLM09,631.96,4,0,303.3408
2491,EMEA-2021-141040,10-09-2021,20211009,Warren Abraham,United Kingdom,London,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Support,I7Q5V8A6WE,23.92,4,0,10.764
2492,AMER-2020-113579,12-13-2020,20201213,Jan Watson,United States,New York City,AMER,NAMER,Valero Energy,1093,Energy,SMB,Support,A5TEE0E6WM,90.24,6,0,41.5104
2493,EMEA-2020-144624,11-19-2020,20201119,Keith Mills,United Kingdom,Glasgow,EMEA,UKIR,ConocoPhillips,1024,Energy,SMB,Site Analytics,EKCIL45SA2,4548.81,7,0,1228.1787
2494,APJ-2022-146206,09-11-2022,20220911,Leonard Parsons,Japan,Tokyo,APJ,JAPN,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,4L92I8PDEN,300.93,5,0.3,-34.392
2495,APJ-2022-146206,09-11-2022,20220911,Leonard Parsons,Japan,Tokyo,APJ,JAPN,Ford Motor,1009,Manufacturing,SMB,Site Analytics,41M5BN9T9N,719.96,5,0.2,53.997
2496,APJ-2020-136644,6-16-2020,20200616,Jake Mackenzie,India,Bangalore,APJ,IND,Glencore,1083,Misc,SMB,FinanceHub,UJN638SJFL,647.84,8,0,32.392
2497,AMER-2021-122371,9-26-2021,20210926,Jennifer Roberts,United States,Seattle,AMER,NAMER,Oracle,1072,Tech,Enterprise,Marketing Suite - Gold,259R4FINEI,64.17,3,0,18.6093
2498,AMER-2021-122371,9-26-2021,20210926,Jennifer Roberts,United States,Seattle,AMER,NAMER,Oracle,1072,Tech,Enterprise,SaaS Connector Pack - Gold,2VYBMBBEBK,124.46,2,0,58.4962
2499,AMER-2022-126935,5-20-2022,20220520,Alison Coleman,United States,Los Angeles,AMER,NAMER,Philip Morris International,1075,Consumer Products,Strategic,ContactMatcher,0PIM1WDSLP,9.584,1,0.2,3.3544
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
